idx,class,conversation
3286,1,"너 엄마 없다며?
뭐?
그래서 이렇게 더럽냐?
너 말 다했냐?
화났대요
죽는다.
죽여봐라 너 엄마 없는거 다 알릴거다
너가 뭔데 그런 말을 떠벌리고 다녀
내맘이다
말 조심해라 진짜"
3289,1,"얘 보신탕 먹는대.
보신탕이 뭐 어때서?
어떻게 강아지를 먹어? 소름끼쳐
옛날부터 보신탕 존재했어 바보야?
뭐래 사랑스런 강아지를 먹는 주제에?
뭐?
우리 강아지 키우는데 너는 그걸 먹는거잖아 역겨워진짜
아니야.
얘 이러다 우리도 먹겠다 얘랑 놀지마
아니야.!"
3292,1,"저 알뜰폰 개통하러 왔는데요 제일 괜찮고 비싼 요금제로 해주세요
 네 가격이 높은 요금제는 100기가에 29800원이
 말 끊고아니 됐고 괜찮고 비싼 요금제로 해달라니까? 나 사업하는 사람이라 시간이 생명이야.
 아 네네 그러니까 요금제도 여러 통신사에 여러 요금제가 있어서요. 어떤 게 적합하실지 설명드리려고요
 아 진짜 말 못알아먹네 나이도 어린게 말 따박따박
 아니 제 말씀은
 그냥 해달라면 해달라고 !!! 말 못알아 들어요? 비싼 요금제 해달라니까?!!!
 아 네 알겠습니다 그럼 가장 비싼걸로 해드리겠습니다.
 아니 왜이렇게 비싸? 적당한걸로 해달라니까 진짜 말도 못알아 듣고 하
 제일 비싼 요금제로 해달라고 하셔서.
 됐고 그 아래 요금제로 해주세요 내참 어이가 없어서 진짜"
3293,1,"야 핫스팟 좀 켜 봐
나 데이터 없는데.
지금 그럼 카톡 어떻게 보내고 있는데
아.
지금 게임 해야되는데 데이터 없다고
.
야 씹냐?
아니 그게아니라.나도 지금 50메가도 안남아서
그건 니 사정이고 키라고 좀
."
3295,1,"야 너 저리로 가 냄새나
 나 아침에 씻고 왔는데
 넌 존재 자체로 쓰레기야. 안그러냐? 얘들아
 아니 왜 말을 그렇게 해?
 그래서 어쩔건데? 너 나한테 이겨?
 싸우자는게 아니야.
 그럼 말 그만하거 저리로 가
 나 괴롭히면 재밌냐?
 아니. 근데 옆에 있으면 짜증나
 말 끝까지 더럽게 하네"
3303,1,"야 김민재 내가 너 공개수업시간에 손 들고 대답하라고 했어 안 했어?
했어요.
그렇게 말한거 들었으면서 손도 안들고 대답도 안 해? 너 미쳤니?
죄송합니다 질문에 답을 어떻게 해야할지 고민 하느라 그랬습니다.
니가 공개수업 분위기 다 망쳤어 다른 선생님들이 보면 우리반 뭐라 생각하겠니? 어쩜 그렇게 잘하는 게 하나도 없냐고
진짜 죄송합니다. 공개수업 분위기 망치려고 그런건 아니었어요 더 좋은 대답을 하려고 그랬던 건데.
됐고 너 내가 대답 안 하면 어떻게 될지 알아서 잘 고민해보라고 한 거 기억나지? 넌 벌이야 쉬는시간에 자리에서 움직이지 마
네 알겠습니다
아니다 얘들아 너네 얘한테 말 걸지마. 말 거는거 걸리면 혼난다. 한 달 뒤에 너 하는거 보고 벌 주는거 취소할지 고민할게. 그전까지는 내가 말하는거 다지켜라
네 선생님
버르장머리 없게 자꾸 네네 만하네? 정신 못 차렸지? 너 화장실 가는것도 금지야 가는거 다 허락 받고 가. 허락 안 받고 가면 보충수업 한다."
3305,1,"내 슬리퍼 어딨어?
쓰레기통에
그걸 왜 거기다 둬?!!
장난 좀 친 거 같고 왜 그래
기분 나쁘다고 했잖아
졸라 예민하게 구네 야 가져가
앞으로 이런 장난 치지마
이런 좡난 취지마
따라하지마
따롸하쥐마"
3309,1,"이 음식 왜 이렇게 맛이 없어요? 짜서 못 먹겠네
네 죄송합니다 고객님 다시 만들어 드릴께요
아니 됐어요
짜다고 하시니 다시 만들어드릴께요
이 실력이면 또 만들어도 짜지
거의 다 드셨는데 일찍 말씀해주시지.
맛없는거 참고 먹었어요
아.네
이거 저는 계산 못하겠어요
손님."
3313,1,"여기 빵.
야 너 미쳤냐? 내가 이 빵 싫어한다고 했지?
.미안해.매점에 이 것밖에 없어서.그렇다고 던질 거까진.
니가 주어먹어.
응.?.
바닥에 떨어진 거 내가 먹어? 더럽잖아 그니까 니가 먹으라고.
그냥 버리면.안될까.?
배가 불렀나보다 요즘? 
아니야.먹을게.
먼지 털지말고 그대로 개처럼 먹어봐 야 쟤 봐. 개웃기지않냐?진짜 먹네 찍자."
3316,1,"지금 누구랑 연락해?
친구 
전 여자친구 아니고?
뭐? 아 또 의심 지겹다 진짜 의심 좀 그만할래 ?
아니면 말고 .왜 화를 내
너가 이러니까 내가 지치는거야 전 남자친구한테도 이랬냐?
뭐.?
너가 그랬잖아 전 남자친구들이 다 바람펴서 너랑 헤어진거라고 그 이유가 의심병에 집착 심해서 그런거아니야 ? 나랑 헤어지기싫으면 작작 좀해
아 .
너가 이럴수록 나는 지쳐 그만 좀 의심해라"
3318,1,"야야 오타쿠 일루와봐
 싫어
싫워 아 얼른 !!
왜에에
왜에에에말도 어눌해요 
따라하지마
따롸하지뫄 오융 기분이 나빠요 ?
아니 하지말라구
아뉘 하지 말롸규 아니 우리보고 뭘 하지마라하라야 얼른 오기나 해
싫어 그리고 따라하지마
똬라하지뫄그래 오타쿠야 그렇게 가만히 앉아서 만화나 보세여에휴"
3319,1,"야 과자 셔틀
응?
빨리 사와
제발 그만 해주라.
지금 개기냐
그런거 아냐
그럼 지금 사와 
알겠어
얼른 당장! 뛰어 갔다와!
응"
3323,1,"야 너 내가 수비 제대로 하라 했지
미안
미안하면 다야? 니 땜에 축구 졌잖아
진짜 미안
너 내가 예쁜척 하지 말고 수비나 제대로 하라고 했잖아
미안 근데 예쁜척 한 적 없어
꼬리나 치지마 빡친다고
미안해
담임한테 꼰지르면 죽는다
응."
3326,1,"야 너 이리 와봐
저요?
그래 너 여기 살아?
네? 왜요?
제일 맛있는데 좀 추천해봐
잘 모르겠어요
뭐야 맛있는거 잔뜩 먹게 생겨선
네?
아니다 꺼져"
3327,1,"고객님 호텔 규정상 2시간이 늦게 나오셔서
아니 내가 늦게 나오고 싶어서 그런것도 아닌데 좀 봐줘요
아 정해진 체크아웃 시간을 어기시면 그다음 예약도 문제가 있어서.
아니 나도 아는데 하루에 50만원 짜리 방이 서비스가 왜그래?
호텔 규정상.
앵무새같이 규정규정그러지말고
죄송합니다
아진짜 말 못알아먹네 내가 누군지 알아?어?
.고객님 다른 분들도 있으니 목소리 낮춰주심.
야 진짜 너 오늘 잘걸렸다 내가 진정한 서비스가 먼지 교육 시켜줄게"
3328,1,"돼지야
내 이름은 민경이라구
그러세요? 근데 난 왜 돼지로 보이지
이러지 말라구
이거봐라 이 살들
나한테 왜 이래?
난 너같은 애들 게을러보여서 딱 싫어
내가 피해 준거 없자나.
너 생긴거 자체가 피해야 알아?
나 좀 그만 괴롭혀."
3332,1,"야 너 이름이 뭐야?
나 김말자
얘 이름 말자래 개 이름아냐?
아니야.
말자야 짖어봐
말자야 손!
놀리지마
개가 말도 할 줄 아네?
간식 줘야 되는거 아냐?
자 여기 마이쮸 가서 물어와봐"
3345,1,"야 김지용 이리 와봐.
왜. 곧 쉬는 시간 끝난단 말이야. 수업 준비해야 돼.
이게 요새 안 맞았더니 감을 잃었구만.
그러게 이게 정신 나갔나. 오라면 바로 튀어와야지.
빨리 안 와?
알았어 갈게. 때리지는 마.
그건 너 하는 거 봐서 결정할 일이지. 지금 당장 매점 튀어가서 빵 두 개 사 와.
나는 피자빵이다. 알지?
어. 곧 수업 시작하는데.
그러니까 더 빨리 뛰어갔다 와야지. 안 그래? 아님 조금 맞고 갈래?
아냐 얼른 갔다 올게."
3350,1,"당신 생각이 있는 사람이야 없는 사람이야 어?
왜 나한테 그래요! 내가 뭘 잘못했다고.
아니 어떻게 모임사람들 만나는 자리에 옷을 그 따위로 입고 나올 생각을 해?어?
이 옷이 뭐 어때서요? 옛날엔 이쁘다고 해줬잖아요!
야 참 니가 10년전이랑 똑같아? 얼굴은 주름이 자글자글해서 어? 다른 집 와이프들은 관리만 잘하고 다니더라. 어휴
내가 관리를 안한다구요 ?
야 이거 이거 봐라 옷 터질라고 한다. 옷이 안쓰럽지도 않아? 
당신 왜 이렇게 변했어요?
니가 여자냐? 집에서도 좀 갖춰입고 말야 그런 모임을 간다고 했으면 샵이라도 좀 가고 그러라고. 이 답답한 여편내야!
당신이 맨날 돈도 못벌어 오면서 쓰기만 한다고 하니까.!! 나는 아끼려고 하는 거잖아요.!
니가 이쁘면 내가 그런 말을 하겠냐? 아주 퍼다주지. 다 근데 니가 그렇게 생겨먹었는데 내 피같은 돈 쓰는게 얼마나 아깝겠냐.쯔쯧."
3355,1,"와 너 바지에오줌쌋니?
 아 그런거아니야
그런거 아니긴 위치가 딱인데
이거는 아까 우유를 흘려서
야 오줌싸놓고 민망하니까 우유 핑계대는거아니냐?
그런거아니야
아니면 손이 병신이기라도해?
뭐?
우유가 왜미끄러져 
말이 심하다."
3356,1,"야 너 화장 왜그러냐
응? 왜 ? 이상해??
입술색 너랑 안어울려
아 그래.? 나한테 어울리는거 같아서 샀는데.
너보다 내가 잘 어울릴거 같은데 내가 너보다 훨 이쁘잖아 안그래?
아.그렇긴한데.많이 이상해?
응 존나 이상해
친구여서 솔직하게 말하는건데 나쁘게 듣지마 너 지금 하고다니는 화장도 이상하고 특히 그 립 진짜 안 어울려
호박에 줄 긋는다고 수박 되니? 그렇게 꾸민다고 못생김이 어디가니?
말이 너무 심하잖아."
3358,1,"너 저리 좀 가서 앉아 움직이지 좀 마 냄새나
나 .냄새나 .?
어 너 안 씻고 다니냐? 냄새나 더러워
나 오늘도 씻었는데 .
씻은애가 그렇게 냄새난다고? 아 하긴 . 엄마가 없으니 
.아
엄마가 없으니 너가 더 잘 씻고 다녀야지 안그럼 너 고아인거 티내고 다니는거야
.그건 .
꼭 엄마 없는 것들이 고아인 티 내더라 좀 신경 좀 써
.아.알았어"
3361,1,"너 성이 왕씨야?
응.
왕씨면 중국사람아니야? 짱깨짱깨
뭐라고?
아니 짱깨가 원래 중국음식 맞잖아
그래도 그런 표현을 면전에 대놓고 하는건 좀 그렇다
뭐가 그렇게 그렇고 그러실까?
그리고 나는 한국국적이야
야니가 무슨 한국사람이야! 니네나라로 돌아가라 짱깨!짱깨는 사라져라사라져라 우리나라 물 흐리지 말고 사라져라 사라져라
.너무하다 너"
3363,1,"야 너 혼잣말 하지 말라니까
병원에서 너 진단명이 뭐냐
맨날 다쳐서 병원에 돈이나 갖다주고 병원 부자 만드니?
너한테 무슨 말을 못하겠다.
했던 말 그만해 맨날 똑같은 말 반복 지겹다니까
알겠어 내가 잘 몰라서 그랬어
야 너는 뭐가 잘났길애 다른 사람한테 그런 말을 하냐
너만 보면 예전의 누가 생각나 아주 똑같이 생겼어
그게 누군데
됐어 꼴보기 싫어 내 눈 앞에서 꺼지라니까
내가 촛불이냐 자꾸 꺼지게"
3366,1,"너 왜 이렇게 못생겼어? 박명수 같아.
 하지 마.
 박명수보다 못생겼다.
 하지 말라고.
 너 거울은 어떻게 보냐? 거울 깨버리고 싶지 않냐?
 네가 상관할 바 아니잖아.
 너 그렇게 생겨서 너네 엄마도 너 싫어하겠다.
 너 그렇게 말하는 거 너희 어머님도 아시니?
 네가 알 바냐?
 한 번만 더 그러면 신고할 거야.
 너 못생겨서 신고도 안 받아 줄 듯."
3367,1,"엄마 내가 시아 언니방에서 재밌는 노트 발견했어!
뭔데 엄마 보여줘봐 '남자친구랑 오늘 헤어졌는데 세상이 무너지는 기분이었다' 야 이게 뭐냐 제 중이병 온 거 아니야? 여보 이거 좀 봐바
오메 우리딸 사춘기 왔나보네 귀엽게 노네 뒷장도 읽어봐.
엄마 아빠? 지금 뭐 보고 있는거야? 그거 내 일기장 아니야?
언니 내가 보라고 가져다 줬어! 언니 근데 일기장 뭐야 진짜 웃겨 세쉥이 무눠쥐는 기분이오따 
내 프라이버시를 그렇게 마음대로 훔쳐봐도 되는거야? 내가 일기장 남들 보라고 쓴 줄 알아? 왜 맘대로 봐? 그리고 왜 마음대로 내 방 들어오냐고 일기보면서 다같이 히히덕거리니까 좋아?
딸 왜 그렇게 예민하게 굴어 재밌구만 뭘 알겠어 딸 다음부터 안 볼게 됐지? 근데 남자친구랑 왜 헤어졌어?
그러게 우리 첫째딸 왜 헤어졌어 우리 딸 같은 여자 만나기도 힘들겠구만.
봐봐 다 읽었네. 진짜 화난다. 남의 일기 막 읽으면 좋아? 나 진짜 찾지마. 내일까지 집에 안 들어 올거야.
딸 남이 뭐야 부모님한테 니 똥귀저기 다 갈아주고 했는데 읽을 수도 있지. 뭘 그렇게 예민하게 굴어
그러게 아가 아유 못 본척 할게 화 풀어 혹시 남자친구랑 헤어져서 기분 안 좋아서 그래?"
3372,1,"야 ! 대답안하냐 ? 안들리냐 ?
어.? 나 불렀어?
어 몇번이나 불렀는데 왜 무시해
무시하는게아니라 .못 들었어.미안해
아 맨날 못 듣는데 너 귀머거리냐 답답해 죽겠네
미안해 .
아 쫌 ! 아 됐다"
3378,1,"저기 기사아저씨 제가 버스에 타야하는데 보시다 시피 휠체어 타고 있어서 리프트 좀 내려주시겠습니까?
아 네네 당연하죠 조금만 기다려 주세요. 이 버스가 낡아서 잘 작동 안 하거든요.
네네 내려주셔서 감사합니다.
아오 진짜 바빠 죽겠는데 여기서 왜 안 움직이는거야. 저기요 아저씨 왜 출발 안 해요?
아 지금 거동 불편하신 분이 휠체어 타고 계셔서 리프트 내려드려야 해요.
아니 다리 못 쓰면 나오지를 말아야지 지금 몇 명한테 피해를 주는거야?
피해드렸다면 죄송합니다. 평소에는 보호자가 있지만 오늘은 다 출근하고 저 혼자라서.
그니까 왜 보호자가 없는 날 나오냐고요. 사람들 피해주고 싶어서 작정했어요? 다른 사람들 다리로 걸어다녀서 심술나요? 왜 이런 날 방해하냐니까요
방해를 할 목적은 아니었으나. 이 리프트가 이렇게 늦게 내려올지는 몰랐어요. 죄송합니다. 근데 저 혹시 이 휠체어 버스에 고정 시키려면 그 의자 접어서 고정 시켜야 하는데 한 번만 더 양해 구해도 될까요?
아 이제 남의 자리까지 뺐겠다? 어쩌피 바퀴인데 차 뒤에 매달던가 트렁크에 넣어버리지 진짜 사람 성가시게 하네 그냥 그 상태로 앉아있으세요. 다리도 못 쓰는데 다쳐봤자 뭐 있겠어요?
진짜 죄송해요. 다음부터 이런 날 안나오도록 노력할게요."
3379,1,"아가씨 우리랑 같이 놀까?
제가 막차가 얼마 안 남아서요. 죄송합니다.
에이 왜 그래 우리가 택시비 줄게
죄. 죄송합니다.
 얼굴 좀 반반하다고 빼네. 니가 그렇게 잘 났어? 그냥 좀 놀다 가자고.
꺄악!
여기서 네 목소리가 들리겠냐?
보내주세요.
자 여기서 이러지 말고 저기로 가자고.
엉엉."
3382,1,"앞으로 쟤랑 말도 섞지마!
내가 뭘 잘못했는데.?
쟤랑 말하고 다니는 사람은 쟤랑 같은 취급할테니깐 말하지말아라!
애들아 내가 뭘 그렇게 잘 못했는데 뭐거 문제인데
그래 랑 말하지말자 애들아
야 너는 나랑 친구잖아.?
언제? 누가? 너랑은 친구한다고 했었어?
왜 그래? 내가 크게 잘 못한게 없잖아
너가 그냥 만만해서 그런거야
내가 왜?
아 몰라 이제 너랑 말하기 싫어."
3384,1,"대체 왜 나를 이렇게 괴롭히는거야?
뭐야 너가 질문을 해?
너는 그냥 묻는 말에 대답만 해
알겠어
너 무슨 애니 본다고 했지?
원피스
그럼 루피한테 한번 맞아보자.
고무고무 펀지!
윽 윽 너무 아파.
익익 눠뭐 아풔.
크킄 말도 찐따스럽네. 오늘부터 얘랑 말하면 똑같이 맞는다."
3385,1,"너 왜 이렇게 머리가 길어?
응? 그냥 기르다 보니까.
하긴 우리 학교가 두발규정이 없으니까 이 만큼 길러도 되겠다.
응.그냥 단정하게 묶고 다니라고만 하셔서.
나는 머리 기르는데 너무 오래걸려서 짜증나 죽겠는데 그래서 니 머리보면 더 짜증나.
응? . 너는 단발도 잘 어울리잖아.
아씨. 나는 긴머리가 하고싶다고. 야 이거 잘라서 나주라.
어? 그게 돼.?
된다고 하면 잘라줄라고? 야 그럼 나 진짜 니 머리 자른다.
아.잠깐만. 하지마 ! 제발 그러지마!"
3388,1,"돈 모으기만 해서 뭐하냐?
신경꺼.
쓰지는 않고 거지냐?
쓰는데 아끼는거야.
카페는 한 번도 안가는 주제에.
필요하면 내가 산다.
에휴 불쌍해서 어째?
그만 무시해!
잘 살아봐라. 거지가 부자가 되나?
꺼져."
3395,1,"손이 아무리 그 모양이라도 그렇지 타자도 너무 늦고 일이 너무 쳐지는거 아닙니까? 낮에 회사에서 씨 때문에 협력업체에서 왜 메일 빨리 안보내주냐고 나한테 난리쳤다고요
 아 저딴에는 빨리 친다고 해도 이게 손이. 말을 안들어서. 죄송합니다.
 아니 답장도 이렇게 늦을 일이냐고. 그냥 장애인들만 모아놓은 회사로 이직하는게 어때요?
 저는 정당하게 입사한거예요.
 아 누가 그거 몰라서 그래요? 그거 그냥 다 허울만 좋은거고 회사에서 국가 지원금 받으려고 고용하는거 몰라요?
 압니다. 그래서 저도 노력 많이 합니다.
 노력만 백날 하면 뭐합니까? 같이 일하는 사람 힘들게 하면 그게 얼마나 민폐인 줄 아세요? 내가 매번 말을 안해서 그렇지 허구한날 씨 뒤치다꺼리 하고 있다고요 내가 당신 뒤치다꺼리하는 사람인줄 알아요? 손 올찮은게 무슨 자랑이라고.
 제가 언제 이게 자랑이라고 했습니까 아. 죄송합니다. 제가 더 분발하겠습니다.
 분발이고 뭐고. 위에다 말할겁니다. 하루이틀도 아니고 내가 힘들어서 안되겠다고요 손 잘려나갈때 양심도 같이 잘려나가버리고 없나 진짜
 정말 말씀이 너무 지나치시네요. 네 그냥 제가 나가겠습니다."
3400,1,"저기요 빨리 음식 대접 안하세요?
손님 겨우 2분 지났어요 빨리 대접해 드릴테니 조금만 기다리세요
지금부터 2분26초를 주지 안그러면 이 식당 다 망쳐 놓을 줄알아
아니 손님 대체 왜 그러세요!
아니 종업원주제에 까부네 넌 손님의 노예야 손님이 왕인거 못배웠어?
아니 이 아저씨가 미쳤나 뭐 잘못먹었어요?
뭐라고 이게 진짜 식판을 던저줘 다들 나가
아니 이 손님이 미치긴 했구나
너 좀 맞자"
3411,1,"저기 재환아. 여기 내 자린데.
 뭐? 그래서 어쩌라고.
 곧 수업 종 울리기도 하고. 나도 앉아서 좀 쉬고 싶어서.
 하하 얘 재밌네? 앉아서 뭐하게 그 이상한 만화나 보게?
 이상한 거 아냐. 원피스 새로 나온 거 보는거야.
 너처럼 일본 만화 좋아하는 애들을 뭐라 하는지 아냐? 씹덕 오타쿠라고 하더라.
 난 그냥 가끔가다가 보는 거 뿐인데.
 일단 넌 생긴 게 그렇게 생겼어 얘들아 그렇지 않냐?
 맞아맞아 뚱뚱하고 못생겨서 그런가 딱 찐따 오타쿠같이 생겼다 야
 말이 너무 심한 거 아냐.?
 맞는 말 했는데 급발진하냐? 개웃기네."
3413,1,"야 저기 사마귀있다
사마귀? 잡아봐 !! 여자애들 놀리자
아 그래 재밌겠다
야 이것봐라 
아 무서워. 저리 치워
뭐가 무서워 귀엽잖아
싫어. 무섭단말야
야 니 얼굴이 더 무서워 덩치는 커서 사마귀가 뭐가 무섭다고 
놀리지마 ."
3414,1,"여행 누구랑 다녀왔어요?
아 친구랑요
친구 누구? 남자친구?
아니요 대학 동창이요
아 대학교에서 만난 남자친구?
아니요 그냥 친구요
아 요즘에는 흠도 아니야 솔직히 말해도 되지
진짜 그냥 친구요
아 그래그래 남자인 진짜 그냥 친구
하"
3419,1,"공책 돌려받길 원하면 빨리 뛰어봐. 이 굼벵아.
빨리 내놔.
빨릐 내놔아. 빨리 내놓으래. 웃기다.
아 내놓으라고!
내놓으롸고!
굼벵아 그러니 빨리 달려봐. 그게 뛰는거냐?
그만 좀 놀리고 내놔.
그만 좀 놀릐고 내놔.
넌 좀 그만 따라해.
넌 좀 그만 따라해애.
아 굼벵이 너무 느려서 재미없다. 네가 안 가져가니 이건 내가 가진다."
3425,1,"야
네?
던힐 하나
던힐 뭐 말씀이세요?
아니 주라면 알아서 아무거나 주지
1미리로 드릴까요?
아니 1미리는 너무 약하잖아!!
 아무거나 주시라고하셔서
에이 그래도 돈주고 그렇게 약하거 먹겠나?
그럼뭐로드릴까요?
그거빼고 아무거나줘
."
3432,1,"제가 언제 그 쪽을 봤다고 그러세요!
이게 야 그럼 내가 눈깔이 삐었냐? 아까전부터 너가 계속 쳐다봤잖아
아니라는데 왜 자꾸 그러세요
아니긴 뭐가 아니야! 핸드폰 내놔바 몰래 찍었을수도 있어
제발 그러지마세요 아니라는데 왜 그러세요!
그럼 왜 마주치자마자 고개 돌리는데?
제발 믿어주세요. 저 그쪽 안봤어요. 그리고 그 쪽 제 스타일 아니예요!
뭐? 이게 진짜! 돌았나? 언제봤다고 그쪽이래?
제발 부탁이니까 저리 좀 가세요. 술도 곱게 마셔야지
너 이리 안 와?"
3433,1,"너는 결혼 안해?
글쎄 나는 결혼 할 생각이 없는데
못하는게 아니고 ?
뭐?
아니 직장도 그냥 그렇고 남자도 없고 너 그러다 노처녀 소리들어
니가 할말은 아닌거같은데
왜? 나는 지금 신혼생활 잘 지내고있는데? 너랑 다르지
하 .
빨리 좋은남자 만나서 결혼해 여자는 나이 많으면 아무도 안 데려간다 여자로 태어났으면 결혼도 하고 애도 낳고 여자로서 할 수 있는건 늦기전에 해봐야지 너 너무 늦으면 애도 못 갖는 몸 된다
너 말이면 다야?"
3435,1,"야 너 이거 초콜릿 사왔어?
 초콜릿 사오라는 말 없었잖아.
 야 내가 매번 쉬는 시간마다 사오라고 했잖아
 이번에 못 사왔어 선생님이 부르셨어가지고.
 그럼 끝나고 사왔어야 할 거 아니야! 내가 오냐오냐 봐주니까 이제 만만해보이냐?
 아니 그런게 아니라.
 다음 시간에 너 학교 옥상으로 와. 내가 다시 교육시켜줄께.
 안돼.!
 그러게 미리미리 시킨 일 잘하지 그랬어.
 미안해."
3438,1,"야 야 애들아 쟤 다리 코끼리 같지 않냐? 
헐.교복 터질 거 같긴하다.
. 그러지마.나도 내 다리 두꺼운 거 알아.
아니 그럼 바지를 입고 다니던지 눈 썩게 맨날 치마 입고다니잖아
규정이 치마라서.그런거야.
아 맞는 바지가 없는건가? 다 터지고 헤지고 ? 어휴 대단하다.
그런 거아니라니까.
뭘 아니야 니 교복치마 이불로 덮고 자도 되겠다. 사이즈가 어쩜 저래?
자꾸 그러면 너 선생님한테 말씀드릴거야.
뭐라고? 가서 제 다리가 두꺼워서 교복이 터질 거 같은데 친구들이 놀려요하려고? 풉"
3447,1,"엄마 잘못했어요.
잘못했다면 다니? 내가 너한테 얼마나 쏟아부었는데.
다음부터는 잘할게요. 너무 힘들어서 그래요.
너한테 쏟아부은 돈만 해도 집 한채를 사겠다.
너무 힘들어서 그래요.
힘들어? 뭐가? 밥도 줘. 학원도 마음껏 보내줘. 뭐가?
하루 네 시간도 못자고 밥먹을 시간도 없이 공부해서.
얘가 또 배부른 소리하네. 다 니 미래를 위한거야. 
.
그런 푸념 할꺼면 그 시간에 단어를 하나 더 외워라. 지금 당장 올라가서 오늘 틀린거 다 복습해
네."
3458,1,"민재야 밥 잘 먹었어? 누나가 오늘 만나자고 했는데 싫다 그래서 내가 집 앞에서 기다리고 있어
네? 제가 연락하지 말라고 했잖아요. 그리고 제 집은 어떻게 알아내셨어요.
그날 팀플 끝나고 너 집 간다길래 나도 그 방향이라서 그냥 뒤에서 걸어가다가 봤어. 몰래 따라가고 그런건 아니야!
무슨 소리세요. 저번에 누나 집에서 다같이 팀플할 때 저랑 완전 반대 방향이었는데요.
아 그냥 넘겨. 어디야 언제 와. 누나 지금 4시부터 6시간 째 기다리고 있어. 다리아파 빨리 집 문 열어줘.
저 무서워서 안 갈겁니다. 왜 제 허락 없이 개인정보를 캐내요.
빨리와 보고싶단 말이야 민재야 누나가 그럼 민재 얼굴만 보고 갈게
아 아니에요. 저 알바해야해서 오늘 집 늦게 들어가요. 그니까 그냥 집에 가세요.
오늘 알바야? 원래 월 수 금 알바 아닌가? 아 그럼 누나가 알바 하는곳으로 지금 갈게 조금만 기다려.
저에 대해 모든것을 아시나봐요.? 저 알바하는 요일 친구도 잘 모르는데 진짜 소름 끼쳐요.
무서워 하지 마 나 진짜 너가 친 동생 같고 그래서 그래. 조금만 기다려 바로갈게"
3459,1,"대체 머하고 있는거에요?
 네? 무엿이 불편하십니까 고객님?
아니 내가 이걸 샀는데 환불이 왜 안돼
죄송합니다 고객님 혹시 계산하신 카드나 영수증 있으실까요?
그런거 없어. 빨리 좀 해봐
아 죄송합니다 고객님 혹시 그 제품을 언제 구매하셨나요?
저번주에 샀어? 환불하는데 왜이렇게 복잡해 빨리좀 해봐
죄송합니다. 고객님
직원교육 똑바로안하네 내가 다 말할거야.
죄송합니다 고객님 환불처리 도와드리겠습니다."
3471,1,"아 진짜 짜증나
왜?
너 생긴거 왜 그렇게 생겼냐?
지는 니는 뭐 잘났냐?
너보다야 낫지 니는 발에 껌 붙어서 눌러붙은애 처럼 생겼어
말 다했냐?
니는 성형해도 일반인 발가락 떼만도 못하게 생김
너도 잘생긴거 아니거든? 키180도 안되는 주제에
그래도 나는 키만 아쉬운데 너는 얼굴도 못생기고 키도 작고 성격도 구리잖아
조용히해라"
3472,1,"너는 코가 왜 생기다 말았어?
뭐라고?
아니 그냥 코 모양이 이상하잖아. 되게 흑인들 코 같아.
나한테 왜 그래? 왜 사람 외모로 그러냐고?
아 그냥 뭐라고 한건 아니고 신기해서!
신기하다고도 하지 말아줄래?
아 기분 나쁘게 했으면 쏘리. 아 볼 때마다 웃겨 죽을것 같아.
너 진짜 뭐냐?
아. 웃긴데 어쩌라고?
그래도 사람한테 그러면 안되는거지!"
3477,1,"사퇴하시죠.
 무슨 소립니까?
 의원님이 뇌물을 받으신 거 다 알고 있습니다.
 나 윤석룔 정치인생 30년 양심에 걸릴 게 없는 사람이오!
 입에 침이나 바르시고 말씀하시지요.
 어디 감히.!!
 증거가 있습니다. 배려해 드릴 때 스스로 물러나십시오.
 증거가 있다니! 어디서 생 사람 잡는 소리를 합니까!
 저는 분명히 기회를 드렸습니다. 내일 아침까지 발표를 하지 않으신다면 증거 자료를 인터넷에 뿌리겠습니다.
 꺼져! 꺼지라고!"
3480,1,"근데 성형하실 생각 없으세요?
 제가 왜요?
 그냥요
 왜 그런 말씀을 하시죠? 기분이 조금 나쁘네요.
 에이 기분 나쁘라고 드린 말씀은 아니에요. 그냥 남들 보기에 좀 불편할 수도 있으니깐
 예? 적당히 하세요.
 기분 푸세요. 저만 그렇게 느낀 건 아니라서.
 신고합니다
 에이에이 왜 이렇게 과민하게 구세요.
 제가 그만하라고 했잖아요."
3483,1,"저기요 
저요?
네 개가 똥 쌌으면서 치우셔야죠 그냥 가시는게 어딨어요!
똥은 자연이야 자연 
하 진짜 어이없네요 당신같은 사람때문에 다른 애견인이 욕먹는거에요
아 화나게하네 진짜
니 자식새끼가 싼 똥 당장 치우세요 생각이있는거야 없는거야
뭐요?
호의를 호구로 받아들이는 사람이 왜 이렇게 많은건지 못 배운사람인가?
지금 말 다 했어요?"
3487,1,"주문하신 아메리카노 나왔습니다
아가씨 고마워 잘 마실게 근데 아가씨는 애인있어?
아뇨
예쁜 아가씨가 애인도 없어서야 이 오빠가 알바끝나고 술 사줄게
괜찮아요
에이 그러지말고 번호 좀 줘봐
싫어요
나 맨날 와서 여기 단골인거 알잖아 알바끝나고 기다리고 있을게
싫어요
에이 좋으면서"
