idx,class,conversation
3618,0,"지금 당장 천만원 상당의 비트코인을 여기로 보내.
 꺼져 신고할거임.
 난 네 폰과 컴퓨터 카메라 정보를 갖고 있어.
 신종 보이스피씽이냐 미친.
 못믿겠다면 지금 당장 네 폰에 있는 연락처에 내가 본 영상을 보낼 거야.
 내 연락처에 누가 있는데?
 이지은 네 애인. 김옥분 네 엄마. 이 사람들이 네가 야동 볼때 얼굴이 어떤지 알까?
 씨발 미친놈아 너 누구야?!!
 내가 누군지 알 거 없고 비트코인 보내.
 씨발 나 돈 없다고!!"
3623,0,"조용히 친구인척 웃어.
누구세요 
조용히 따라 오라고!
저한테 뭘 원하시는거죠
자 이제 지금 통장에 있는 돈 나한테 다 이체해 맞기 싫으면
갑자기 왜그러시죠 말로 하세요 
왜긴 그냥 니가 운이 나빴던거지
제가 어떻게 모은 돈인데요
그건 알 바 아니고 지금 이 계좌로 당장 넣어
흑흑 안돼요 흑흑"
3631,0,"거기 친구야 일로와바
네? 왜요?
가지고있는 돈 다꺼내봐
없어요
뒤질래? 뒤져서 나오면 1000원당 한대다
싫어요
좋은말 할때 내놔
없다고요
안되겠네 너 좀 맞자
알겠어요 드릴게요"
3634,0,"꼼짝마! 지금 가지고 있는 현금다내놔! 
잠깐만요! 제발 살려주세요! 
빨리 어서 지갑을 꺼내
여기있습니다. 제발 목숨만은 살려주세요
여기 지갑에 있는 돈이 다냐? 호주머니도 열어바
호주머니에는 아무것도 없습니다.
내가 속을거 같나? 빨리 호주머니열어
죄송합니다 여기있습니다
상의 호주머니 말고 바지 뒷주머니도 보여바라
바지에는 아무것도 없습니다"
3635,0,"김회장 ! 오랜만이야. 내가 놀라운 소식을 하나 들고 왔는데 말이야.
지금 바쁘니깐 용건만 말해.
이걸 들으면 더 바빠지겠는걸 내가 이걸 발견했지 뭐야.
너 그걸 어떻게 ?! 아니 왜 이제야 말하는거야. 이렇게 중요한걸 ! 내놔 !
이걸 그냥 줄 수가 있나 나도 먹고 살아야하는데
원하는게 뭐야.
당장 내 통장으로 300억 입금해 !!!
뭐 ? 300억 ????? 그게 땅 파면 나오는 돈도 아니고 !
못해주면 앞으로 많이 곤란해질텐데
알겠어 ! 그깟 300억 가지고.!"
3641,0,"돈 1만원만 빌려줄래
 나 돈 없는데
 진짜 없어. 나 니가 아침에 돈쓰는 거 봤어.
 나 그때 돈 다 써서 지금은 없어.
 만약 뒤져서 돈 나오면 나한테 맞는다
 진짜 없어
 뒤져서 나오면 1원에 1대씩이다
 내가 가진 건 천원이야
 그거라도 내놔
 여기있어"
3647,0,"니가 전에 나한테 보낸 사진들 나 아직 다 가지고 있어
 미쳤냐 그걸 왜 여태 가지고 있어 헤어진지가 언젠데
 그 좋은걸 왜 버려
 미친놈아 변태냐? 이제와서 왜 전화질인데?
 아니 나 혼자 보기 아까운 것 같아서
 이 개새끼야!!!!!!!!
 진정해 아직 아무한테도 안보여줬으니까 내가 돈이 좀 필요해서 그러는데 니가 조금만 보태주면 사진 다 지워줄게
 너한테 줄 돈 한푼도 없어 이 또라이야!
 1시간 줄게 내 계좌로 100만원만 좀 보내 1분만 늦어도 니 지인들한테 니 사진 다 뿌려버릴거야"
3648,0,"애기야 형이 돈이 조금 필요한데 돈좀 줄래?
저 학생이라 돈이 진짜 없어요.
야 너 뒤져서 나오면 어쩔래?
사실 돈이 조금있는데 동생 밥값이에요.
없다면서 거짓말치네? 괴씸하네 있는거 다 내놔
제발요 어머니가 힘들게 벌어서 주신돈이에요
야 세상에 안힘들게 돈버는사람이 어디있냐? 야 뒤져서 찾아
이러지마세요!!!
이야 돈많네 형도 배고프다 잘쓸게
제발 돌려주세요."
3665,0,"저기요 저 버스비가 없는데 만원만 빌려주세요.
버스비는 1250원인데요.
그럼 이천원만 빌려주세요.
현금없어요.
계좌이체 해주셔도 돼요
저 돈없어요. 그냥 걸어가시면 안돼요?
아.진짜 버스비 없어서 이러겠냐고 돈내놓으라고
열심히 일해서 벌생각을 해야지 왜 돈을 뺏어요.
맞기 싫으면 돈 내놔
돈 없어요"
3667,0,"야 신발 좋다?
엄마가 사줬어
그래?
응
나랑 바꾸자
뭐? 싫어
선택권 없어 내놔 쳐맞기 싫으면
안돼 돌려줘
내가 훔쳐가냐? 내거 줄게 내거신어
엄마가 사준거란말야
잃어버렸다해"
3674,0,"너 우리 규칙 잊었어?
아 몰라.
이게? 너 지금 모른다고 한거냐? 뒤질래?
미안. 나도 모르게 그만.
돌았냐? 됐고 너 지금까지 얼마 모았어?
그건 왜?
왜긴 왜야. 너 내가 한달에 5만원씩 내라고 했냐? 안했냐?
이번달에는 애들이 사정이 딱하다 보니까.
그래서?
미안해."
3682,0,"자네도 알다시피 이번에 교육건이 좀 커서 맡으려는 기관이 많네?
네. 알고 있습니다
늘 자네가 해왔다고한건 이유가 안돼 알지?
네.노력하겠습니다
뭐 그런 노력도 좋지만 다른쪽으로도 생각해보게
네??
아니 윗분들한테 자네가 챙겨줬다고 하고 식사라도 대접하면 얼마나 좋아하시겠어?
.그말씀은?
잘 생각해보고 내일까지 가지고오게나
네.알겠습니다."
3683,0,"야 아침 먹었냐?
응. 먹었어 근데 왜.?
거짓말 밥 안먹었잖아 주먹 밥 먹으러 가자머리를 쓰다듬으며
어. 나 밥 먹었다니까?
내가 먹으러 가자는데 토다는거야? 가자고 하면 가면 되잖아!!
어. 알겠어.
사장님 저 주먹밥 세개만 주세요!! 너가 두개 먹어 난 같이 와줬으니까 니가 사줘
응. 근데 나 돈이 별로 없는데. 같이 내면 안될까?
싫은데? 나는 돈 없어 야 친구인데 이정도는 괜찮은거 아니야?
알겠어"
3684,0,"김사장 
네네 사장님
자네 업체에서 이번에 우리업체 수주 넣기가 좀 간당간당해
네 그게 무슨말씀이신지? 저번이랑 말씀이 다르신데요
아 그땐 그거고 이번에 자네업체보다 가격은 싸게 양은 많게 준다는데가 있는데
사장님. 저 사장님네에 제 평생 어떤 거짓과 뻥튀기 같은 것도 한적없습니다 아시지 않습니까
아 내가 알지. 김사장 심성이야 뚝심있는거 왜 모르겠나
그런 저에게 왜 그러십니까
아니. 왜 그러겠어 이유가 다 있지 않겠어?
이유요??
그래그래 이제서야 말이 통하네
이유가.뭔가요.
 아니 이번에 기아에서 나온 신차가 영 좋아보드라고 자네도 알잖아 우리 아버지 다리 수술하셔서 차가 한대 있었으면 좋겠더라고
 . 너무하십니다
 싫으면 마 나도 강요할 생각없어 그 상대업체는 우리아버지 병문안도 왔더라고
봉투까지 두둑히 담아서"
3685,0,"야 이거 유명브랜드 옷 아니야?
어. 산지 일주일 됐어 70만원 주고 샀어
오 미친 나 한번만 입어보면 안되냐?? 제발 한번만
그래 근데 바로 다시 돌려줘야해
이야 이거 오진다 나 이거 가질래 너 돈 많으니까 한번 더 사면 되겠네 
아. 안돼 생일선물로 받은거란 말야
야 뒤질래 그건 니 사정이고 이런거 껌값이면서 생색 내네
그래도 부모님이 사주신 건데 안 가져가주면 안될까.
다시 한번 말해봐
아니야. 미안. 너 가져가"
3686,0,"어 아 오늘 월급날이지? 계좌로 50만 보내라
오빠 나 이제 월급받은 지 3개월밖에 안됐어 나 힘들어 진짜.
그게 나랑 뭔 상관인데
나 사랑한다며
그래 사랑해 사랑. 그니까 사랑하는 사람한테 돈 좀 줘
싫어 나 이 돈 적금에 넣을거야
너 진짜 내가 오냐오냐하니까 정신을 못 차렸구나? 영상 유포되봐야 정신차릴래?
그 얘기가 여기서 왜 나와 그리고 내가 그거 다 지우라고 했잖아
하 미쳤냐 내가 그걸 지우게 
일단 30 급한대로 보낼테니까 당장 지워 당장 20은 일주일 안에 부칠게
빨리 부쳐라"
3693,0,"내 놔.
 뭘요?
 꿔 간 돈.
 꾸긴 뭘 꿔요?
 내 말이 말 같지 않아?
 지금 처음 본 사람한테 무슨 돈을 갚아요?
 방금 내 앞을 지나갔잖아.
 그래서요.
 내 앞을 지나갔으니 통행료를 내야지. 나 주머니에 칼 있다.
 좀 봐주세요."
3704,0,"야 나 시계좀사게 돈좀 빌려줘
너 저번에 빌려준거 아직 안갚았잖아
아 그건그거고 좀만 더 빌려줘
안돼 싫어
좋게 말로하니까 만만해보이냐
싫어 돈없어
말로할때 그냥 내놔라
알겠어 얼마나?
300만원
알았어."
3708,0,"선생님 저희 얘 좀 잘 부탁드려요.
지우 어머님. 이러지마세요.
저희 얘 꼭 좋은 대학교 가야합니다.
지우는 똑똑해서 꼭 갈 수 있을 겁니다. 너무 염려마세요.
선생님 저희 얘 이 번 시험문제 좀 알려주실 수 있을까요.
네? 어머님 그건 불가능해요. 아시잖아요.
선생님 이번에 저희 조카랑 결혼하신다는 얘기는 들었습니다.
민주씨요.? 근데 그게.
저희 조카 제가 업어키웠습니다. 제 말이라면 꿈뻑죽는 아이에요. 무슨 말인지 아시죠?
어머님. 저는 그래도 불법을 저지를 수 없습니다. 죄송합니다.
그래요. 그럼 저희 민주한테가서 이 결혼 선생님께서 안하겠다고 하셨다고 말해도 되는거죠?
아.아.아닙니다. 어머님 이러시는 거 정말 .
제말 이해 했다고 생각하겠습니다. 내일 다시 올게요."
3710,0,"야 너. 가방맨놈. 일로와봐.
 저 저요?
 그래 너. 그 뒤에 놈은 꺼지고.
 아 그 저기.
 뭐. 씨발. 너도 뒤지고싶어?
 죄송합니다. 죄송합니다. 미안.!
 지 친구 버리고 꽁무니 빼는거 개웃기네. 웃기지 않냐?
 아. 네.
 안웃어? 내가 너 때렸냐? 빨리 처 웃지?
 아. 하하하.
 내가 왜 너만 불렀는지 아냐?
 그 아니요.
 표정 풀어 새끼야. 형이 요즘 사고싶은 신발이 있었는데 너가 딱 신고가길래 부른거야. 나 줘라 그거.
 아. 아. 네.
 그냥 주라는건 아냐. 나도 그렇게 나쁜 사람은 아냐. 저기 쓰레기통에 슬리퍼 하나 있더라 그거 줄게 신고 가라.
 아. 네.
 그리고 그 신발 신고있는거보니 돈좀 있나본데 좀 빌릴게 괜찮지?
 네."
3714,0,"민주야 나 빵사먹게 천원만 줘바
 나도 천원뿐이 없는데
 일단 줘바 이따가 주면 되자나
 진짜 천원뿐인데
 이따 준다자나 왜그르냐 찌질하게 천원가지고
 나도 쓸때 있는데
 지금 안쓰자나
 그래도 .
 일단 줘 좀 천원가지고 사람 화나게 하냐
 알겟어 이따 꼭 줘야해"
3717,0,"선생님 안녕하세요.
누구세요?
저 이번 대회에 참여한 박시우 학생 엄마 입니다.
아아. 네 어머님 안녕하세요. 이 곳엔 어쩐 일로?
다름이 아니라 저희 아이 이번엔 꼭 입상해야합니다.
네? 그게 갑자기 무슨 말씀이신지.
저 번에도 선생님께서 저희 아이 점수 낮게 주셔서 입상어려웠던 거 다 알고 있습니다.
어머님 저는 시우여서 낮게주고 시우가 아니여서 높게 준 것이 아니라 공정한 심사를 통한 점수를 준 것 뿐입니다.
선생님 오신지 얼마 안되서 모르시나 본데 저희 아이 한 번도 떨어진 적 없었고 선생님 오신 뒤로 성적이 뒤쳐지기 시작했어요. 지금 이곳 저희 아버님이 투자한 거 모르시나봐요?
저 때문에 시우가 성적이 떨어진 것이 아니라 그 전에는 어땠을 지 모르지만 저는 동등한 평가를 했습니다. 더 이상 드릴 말씀이 없네요.
선생님 좀 말이 안 통하시네요. 어머님이 건강이 안좋으셔서 돈 많이 필요하신 걸로 아는데 당장 직장 잃으셔도 괜찮으신건가요? 아니면 계속 다니고 싶으신거면 제 말 아시죠?"
3721,0,"뒤로 횡령하신 전적이 있으시던데?
어디서 뭘 봤는지 모르겠지만 잘못 봤어.
동료는 알고 있습니까?
.괜한 짓 하지 마.
괜한 짓이라뇨. 상부상조 하자는 거죠.
뭘 원하는 거야?
아니. 따로 빼둔 돈을 홀라당 다 잡수진 않았을 거 아냐.
없어. 빚 갚는 데 썼다고.
빚은 형수네 재단에서 해결해준 거 아닌가? 빼지 말고 좀 나눠 먹읍시다!
먹고 죽을래도 없어."
3725,0,"지수야 나 부모님 생신 선물 사는데 돈 좀 빌려주라 .
미안해 . 나도 돈이 없어 
야 너네 집 잘 살잖아 무슨 돈이 없어
아니야 . 나도 용돈 타서 쓰는건데 요번엔 돈 나갈 일이 많았어.
그럼 부모님한테 용돈 달라고 하면 되지
그래 지수야 친구 위햐서 그런것도 못해줘 ??
아무리 그래도 
에이 . 돈 잘 갚아 걱정마
어 우리집 잘 살아 근데 내가 부모님 돈 안받고 선물 드리고 싶어서 그래 한번만 
그래도 아닌거 같은데 ."
3737,0,"야!.야!야야!!
네?
너 몇학년이야?
1학년이요.
1학년? 선배가 부르는데 대답을 똑바로 안해?
무슨 일때문에 그러세요.
아 내가 갑자기 출출해져서 밥좀 사먹어야하는데 돈이 없네?
아. 제가 돈이 없는데.
그래?
네. 돈이 없어요.
그럼 찾아서 나오면 10원에 한대씩이다?"
3749,0,"아버지 땅팔아서 제가 돈 드린다니까요
 이건 안된다
 지금 시세보다 높게 쳐준대요
 아무리 그래도 그렇지 정신차리거라
 아버지!! 이번 기회 놓치면 우리는 계속 이시궁창신세에요
이 시궁창에서도 다 애들 키워내고 살았다
아 제발요 시궁창에서 자란 애들이 뭐 얼마나 깨끗하고 잘자랐겠어요?
 정신차려라!!!! 
노인네 나이드니 아집만 세져서 제가 가지고 갈테니 그리 아세요
네이놈 안된다!"
3756,0,"꼬맹아 일루 와봐
 저요?
 그럼 너 밖에 더 있니?
 왜 부르셨어요?
 너 돈 좀 있니?
 아뇨 없어요
 웃기지마 너 아까 주머니에 천원짜리 넣는 거 봤거든?
 그건 책 값이에요
 책 값은 돈 아니냐? 내 놔
 아 저 책 못사면 선생님한테 혼나요
 나한테 혼나는 건 안 무섭고?
 .드릴게요
 옳지 잘 가라"
3757,0,"야 너 이리와봐 새끼야
허참 이 사람이 어딜 도망치려고
아 진짜 아저씨 저 돈 없어요 딴 사람한테 가서 말하면 안되나요?
어이가 없네
야 너 상황판단이 안돼? 지금 우리가 장난 치는걸로 보여?
그래 지금 내가 돈까지 뺐기면 어처피 살수가 없지 이판사판이다
이 겁대가리 없는 자식이 맞을려고
죄송합니다. 죄송해요 때리지 말아주세요 다 드릴게요
야 우리가 영화찍는걸로 보이냐? 넌 오늘 돈 더 뜯길 줄 알아"
3772,0,"잠깐 저쪽으로 같이 좀 갈까
네? 저요?
너말거 또 있냐 조용히 따라와
무슨일로.
얼마있냐
네? 뭐가요?
이 자식이 있는 돈 얼마냐구
돈 없는데요.
나오면 맞는다.
만원 이거 엄마 갖다 드려야 하는건데
엄마 못보게 해줄까. 얼른 넣고 가라"
3780,0,"빌린돈 언제 갚을건데
조만간갚겟습니다 3달만 시간을주세요
그건좀 곤란한데 
지금 돈구하기위해 알바하고있습니다.
그건 니사정이지 이번달 알바한다고 천만원 줄수잇어?
차근차근 한달씩 갚겠습니다 한번만 봐주세요
좋아 그말함 믿어보지 그럼한달씩 이자포함해서 400씩 내놔
아니 무슨 이자가 3달동안 200이나 합니까? 너무하신거아니에요
이자물기 시르면 좋은말할때 당장 천만원갚아
웃기지말라해 법장이자대로는 못줘"
3782,0,"아재? 나 돈 좀 쪼까조바
누구신데 .
오늘 또 피바람 불것네. 성질 죽이고 사는디
아니 왜 그런건지.요.
쓰발쉐이가 정신못차리지?? 
돈이 없는데요
나도 없고 너도없고?? 그럼 누가 돈을 가져와야되? 나여?너여? 이 십장생이야
얼마나.가져.오면.
뭘 쳐물어. 아갈통을 부셔버릴라만. 니가 안맞아봐서 구라제? 오늘 좀 맞자.
아아 아닙니다."
3790,0,"지수야 나 미술학원 다니는데 재료 살 돈이 없어. 5만원만 빌려주라
안돼. 용돈 그럼 없단 말이야.
아. 그래도 지수야 나 진짜 밥 사먹을 돈도 아껴도 5만원이 비어.
정말 미안한데. 나 진짜 돈이 없어.
나도 그러잖아. 내가 더 빠듯해 돈 좀 빌려줘 너는 예체능 아니잖아 빌려주라
안돼. 정말 미안.
야. 좀 너무한거 아니야? 친구는 밥 먹을 돈도 아껴가면서 하는데 좀 빌려주지 그렇게 빌려주기 어렵냐?
아니 그게 아니라 빌려주면 나는 어떻게 벼티라고.
최대한 빨리 갚을게 그럼 되는거잖아 빨리 갚을테니까 좀 빌려줘.
알겠어."
3791,0,"어! 너 매점가? 가는 길에 내꺼도
 그래. 뭐 사다줄까?
 난 빵이랑 우유. 여기 천원
 빵이랑 우유 다하면 천원 넘는데
 몰라 천원줬으니 잘 사와
 아니 돈이 부족하잖아
 빵 우유사고 거스름돈 700원 남겨와
 아니 어떻게 거스름돈을 남겨와
 남겨오라면 남겨와. 계속 빵셔틀하기 싫으면
 알았어."
3795,0,"야 돈 내놔라
아니 싫어요 제가 왜요
너 살기 싫어?
아니 왜 그러시는 데요 대체
야 범죄에 이유가 있냐 내가 돈이 필요해서 그렇지
야 이 나쁜 새끼야
아나 이거 일단 맞아야 겠네
아파 아파요 그만
야 빨랑 돈 내놔
네 여기요 됐죠
더 내놔 임마 더 있잖아 다 알아"
3801,0,"어이 꼬마.
저. 저말인가요??
그래 너말야.
왜. 부르시나요?
일로 와봐.
알겠습니다. 근데 왜 부르셨나요?
너 손목에 좋은거 차고 다니네?
앗.
좋은말로 할 때 내놔.
네."
3805,0,"나 이거 하나만사주라
어.?
이거 먹고싶어서 하나만 사주라
저번에도 사줬잖아
저번은 저번이고 나 지금 먹고싶어
나 돈이.
너 오늘 용돈 받는 날이잖아
.
오늘 사주면 내가 담에 꼭 사줄게
알겠어."
3806,0,"야 이자식아. 너 거기서.
 네? 저요?
 그래 너. 어디서 쪼끄만게 명품백을 들고다녀?
 이거 가짜에요.
 이정도 들고다닐정도면 돈좀 있겠네. 좀 내놔봐.
 저 없어요.
 이 자식이 구라치네? 야 뒤져봐.
 보세요. 주머니에도 없어요.
 이새끼 그지새끼네? 핸드폰이라도 내놔
 그건 안되요.
 뭐가안돼? 됐으니까 이제 꺼져.
 돌려주세요."
3807,0,"선호야 안된다 그건 안된다
에이 씨발 내가 이거보다 몇배로 벌어오겠다고
그건 니 동생 등록금이야 제발
엄마 나 한번만 믿어줘봐
선호야 제발
내가 이거하루만이면 몇배로 불려올수 있어
제발 이건 안돼 니동생 대학은 보내야지
아이씨 대학은 내년에도 갈수있는데 대박의 기회는 오늘이 아니면 안온다고! 정보가 확실해
선호야 제발
비켜 엄마라도 안봐줘 비키라고
선호야
나만 믿어 몇배로 가져올테니 나 가네"
3815,0,"야 오늘은 내 생일이다
야 오늘 내가 생일선물 가져왔어 여기
이야 이제 눈치 선수고만 야 너는 줄 거 없냐?
나는 줄 게 없는데 미안
없어? 왜 없어 때리면 나오냐?
미안 내가 다음에 줄게
다음에? 이새끼 아직도 정신을 못 차렸네
야 빨리 줘라 그냥 가 기분 나쁘대잖냐
야 10초 준다 빨리 내놔라
여기 있어 때리지만 말아줘"
3820,0,"야. 그래 너 말이야 너. 잠깐 얼굴좀 볼까?
왜 그러세요??
그냥 오라면 올것이지 뭘 물어볼게 그리 많아. 야 돈 좀 있냐?
아니요 진짜 한 푼도 없어요.
한 푼도 없으면 뭐 끝나냐? 저기 편의점 보이지? 가서 돈 뽑아오는 성의정도는 보여야지. 
딱 5만원만 드리면 넘어가주실건가요.
시발 요즘 세상에 5만원을 누구 코에 붙이냐? 누굴 거지새끼로 보나. 그래 쇼부 치자 딱 100만원만 뽑아와.
100이나요? 월급까지 2주나 남았는데 50만원만 뽑아드리면 안될까요?
누굴 호구로 보나. 뒤지게 쳐맞고 병원비로 다 꼴고싶냐? 난 합의 안보고 한번 들어갔다 오면 그만이야. 편의점 쳐 들어가서 허튼짓거리 하는 기색 보이면 그 날이 제삿날인줄 알아라.
제발 조금만 줄여주세요."
3821,0,"자위 영상 보내 빨리. 아 그리고 궁금한게 있는데 학교 어디 다녀?
 응 여기있어 그건 왜? 나 동국대학교 다녀
 너가 보내준거 잘 받았고 카카오뱅크 0134567899 로 500만원 입금해
 내가 그런 큰돈이 어딨어. 갑자기 돈은 왜?
 너 돈 안보내면 동국대학교 에 니가 어플로 여자한테 자위하는 영상 보내고 다닌다고 다 퍼뜨린다. 너 이름 뭐야? 말 안하면 뿌린다.
 미안해. 근데 진짜 나 돈 없어. 500만원을 어디서 구해 내 이름 민규야.
 그럼 뿌릴게 수고해. 아 페이스북이랑 인스타그램이 너 이름 검색해보니까 나온다. 500만원 보내주면 그때 다 지워줄께
 아 진짜 죄송해요. 다시는 자위 영상 안 보낼게요.한번만 용서해주세요.
 내가 특별히 한번 봐줘서 100만원 이번주까지 입금하면 영상 싹다 지울게. 안그러면 에 다 올린다. 트위터로 너 자위하는 영상 올릴거고 학교 게시판에 너 어플로 여자한테 동국대학교 박민규인데 성기 사진 보낸다고 다 소문낼거야. 알았어? 핸드폰 번호랑 집 주소 신분증 다 보내.
 알겠어요. 시키는대로 할테니까 제발 멈춰주세요. 부탁드리겠습니다"
3822,0,"고객님 안녕하세요 이번에 가입한 상품과 관련해서 안내전화 드렸습니다
네 무슨 문제라도 있나요?
길동상품에 추가기능 안내드립니다. 기능 하나 추가당 오만원 비용이 발생합니다. 필수적으로 하시는걸 추천드려요.
꼭 필요한 부분인가요?
그렇진않습니다만 상품 사용시 불편함이 있습니다. 기본 사항의 경우 제한적인 기능만 사용가능합니다.
그럼 추가기능을 지불해야 사용에 불편함이 없는거네요?
네 그렇습니다
그럼 기능추가하도록 하겠습니다."
3823,0,"야 같이 편의점 가자!
어 왜. 
아니 맛있는 거 좀 먹으러 가자구
응.
아 나 지갑이 없네. 나 2만원만 빌려주라.
너 저번에도 그렇게 하고 안 갚은 게 얼마얼마 돼. 이번엔 안 된다.
아니 빌려주라는 거지 달라는 거야? 이 새끼 또 그러네
너 카카오페이 쓰면 되잖아 저번에 내가 빵하고 넣어줬던거 있지 않아?
없다고. 그거 받은 지가 언젠데. 아유 진짜 찌질아
그럼 진짜 지인짜 마지막인데 2만원은 안되고 만원 선에서 해결해."
3824,0,"야 나도 너 도시락좀 먹자 못가져왔어
너 저번에도 내꺼 다 먹었잖아
아 정말 돼지도 아니고 왜이렇게 욕심이 많아
그게 아니라 너는 너가 다 먹으니까 그런거지
하.야 내가 먹으면 얼마나 먹는다고 그리고 너 살빼야될 것 같은데?
뭐?.너 그게 할소리야?
아니 그렇잖아 너 많이 먹어서 내가 대신 먹어주는데 고마워해야하는거 아니야?
하. 그래 고맙다 고마워
또 그렇게 비꼬아서 말하진 말자화날것같으니까?
알았어 미안"
3826,0,"아저씨! 여기 국에 칼날 들어간거 보이지? 내가 이거 먹고 큰일나면 어쩔 뻔했어?
혹시 꾸미신 일 아닙니까? 저희 가게는 세라믹 칼 써서 이 은색칼날이 들어갈리 없는데요.
내가 나 다치게 하려고 이런 일 꾸미겠나? 사과도 못 할망정 꾸민 일 이라고?
그게 아니고 합리적인 의심을 하는거죠. 저희 가게는 쇠로 된 칼 안 쓰니까. 돌려볼까요?
아니. 그. 그래 보던가! 그대신 칼 들어가 있던거면 각오하는 게 좋을거야.
여기 보이시죠. 은색 반짝 거리는거 손님이 국에 넣으신거잖아요. 사기치셨네요 맞죠?
한 번만 용서해주시게. 내가 국밥 낼 돈도 없어서 이런 짓을 했어. 그냥 조용히 나갈테니 한 번만 넘어가 주시게.
에이 그렇게는 안되죠. 제가 경찰에 신고 안 할테니까 아저씨 손가락에 있는 금반지 주세요.
이거.? 이거 결혼반지라 잃어버리면 안되는데.
그럼 지금 경찰에 신고할게요. 아내분께서 아시면 얼마나 어이 없어하실지 동네 창피하시겠네요.
아 내가. 내가. 이 결혼반지 두고 나갈게. 신고 하지 말아줘 부탁이네."
3830,0,"너 얼마잇나
그걸 왜 물어
요즘 힘드러서
그래서?
니 돈 많자나
없어 
돈없으면 멀로 때울래
내가 왜 줘야 하는데
넌 약자잖아
넌 강자냐"
3833,0,"너 돈 좀 있냐
왜 그래요 아빠
돈 좀 있으면 줘봐
또 경마장 가시려고 그러죠?
어디서 어른한테 말대답이야
어딜 뒤지는 거예요 이러지 마세요
돈 어딨어?
안돼요 아빠
술 마셨어요?
술 마실 돈이 어디있어 빨리 내놓으란 말야
아빠 제발!!"
3834,0,"학생 이것 좀 도와줄 수 있어?
네.? 어떤
아니 우리가 밖에서 뭘 하는데 밖이 너무 추워서 집에서 커피 좀 타서 갖다줘
네? 제가 왜요?
어른이 말하는데 말이 왜 이렇게 많아
아니 제가 그걸 왜.
집에 커피 좀 있지? 그거 타서 갖다줘
네.?
무턱대고 들어와서 커피 여기 있네 이거 타서 갖고와
아니 이거 몇개 안되는데
가지고와!"
3838,0,"저기요 이리 오세요 에 다 찍혔으니까
죄송합니다. 배가 고파서. 진짜 반성하고 살겠습니다. 며칠 굶으니까 너무 배고파서 우유 하나 훔쳤습니다.정말 죄송합니다.
어쨌든 훔친거 범죄인거 아시죠?
네. 잘 압니다. 근데 저도 사정이 사정인지라 한 번만 용서해주시면 안될까요? 다음부터 이런 일 없도록 하겠습니다.
음. 훔친건 어쨌든 범죄니 처벌 받아야 한다는 생각에 동의 하시나요?
진짜 한 번만 봐주세요. 다음부터 안 그러겠습니다.
그럼 경찰에 신고 안 하고 저희뜻대로 합의 해보죠. 훔친건 처벌 받으셔야 하니 훔친 댓가로 물건 값의 30배인 6만원내세요.
네? 진짜 제가 그럴만한 돈이 없어요. 왜 우유를 사지도 못 하고 훔쳤겠어요.물론 제가 당당하다는건 아니지만 6만원은 너무 어렵습니다.
그럼 뭐 경찰에 신고 하는거 지켜보시거나 5일동안 일당 없이 슈퍼에서 몸으로 때워서 갚으세요.
진짜 이런 선택밖에는 없을까요.?
그럼 경찰에 신고할 까요? 인력을 주시던 돈을 주시던 하시라고요.
그럼 우유값만 지불하는건 안될까요.?
참나 상황 모면하려고 애쓰네 그냥 돈 내놔요. 아니면 일을 하던 하라니까요? 짜증나게 하지말고 그냥 빨리 골라요."
3841,0,"어이 학생 !
 네 ? 저요 ?
 그래 너 이리 와바
 네 ? 왜.그러시는데요.?
 돈 좀 있냐 ?
 아니요 없어요.
 주머니에 그건 뭐야 ?
 이거 돈 아니에요.
 꺼내봐 한번 나올때마다 한대씩이야.
 이거 진짜 아니에요.!"
3842,0,"친구야 돈 있나 혹시?
아니 없는데?
에이 친한친구끼리 왜그래?
너 저번에 빌려간거나 갚아 벌써 한달째 안주고 있잖아
내가 언제 돈을 빌렸지?너네 기억나?
아니 뭔소리야 그게?
너네 지금 이게 삥뜯는거야.
야 말이 심하다 빌려줄거면 좋게 빌려주던가 또 손 올라가게하지?
아.아니
쫄았니?쫄았어?"
3846,0,"잠깐 나좀봐
저요? 누구세요?
내가 누군지는 알것 없고
왜 그러시나요?
이 형님이 지금 차비가 없어. 집에좀 가고싶은데
저도 돈 없어요
아까 편의점에서 보니까 지갑에 지폐쫌 있던데 거짓말 하지 말고 쉽게쉽게 가자
거기서 부터 따라 오셨나요?
응 그러니까 순수히 줘
하.네."
3849,0,"김선생 이번에 우리가 동문회하는 데 돈이 좀 모자르네.
 네. 그렇군요.
 김선생. 당신 좀 눈치가 없나 허허.
 무슨 말씀이신지.
 당신 교수되기 싫어? 허허 김선생이 왜 후배 이선생보다 아직도 교수가 못되었는 지 이제 알겠구만.
 교수님!
 아니 동문회비 그거 얼마나 한다고 그러나. 교수가 되려면 말이지 이런데 통이 커야하네.
 죄송합니다. 저 이번달에 아내가 출산해서 빠듯합니다.
 그렇지. 자식이 중요하지. 그런데 자네 교수되는건 안중요하다는 말이지.
 교수님 그런 의미 아닌거 아시지않습니까"
3851,0,"내일 학교올때 십만원 가져와
이제 더이상 구할데가없어
너네 부모님에게 부탁해
안돼 벌써 거짓말인거 들켰어
그럼 어쩔수 없이 너가 길동술집에 간거 쌤이랑 너네 부모님에게 알리는수밖에
제발 그건 비밀로 하기로했잖아
그러니깐 비밀유지비를 내야지
그런게 어딨어?
내일이야 내일까지 십만원 준비해서 와
제발 그러지마"
